File Name,Part1_E,Part3_E,Part7_E,Part10_E,Part11_E,Pressure,Inner_Radius,Outer_Radius,inner_y1,inner_y2,inner_y3,inner_y4,inner_y5,inner_y6,inner_y7,inner_y8,inner_y9,inner_z1,inner_z2,inner_z3,inner_z4,inner_z5,inner_z6,inner_z7,inner_z8,inner_z9,outer_y1,outer_y2,outer_y3,outer_y4,outer_y5,outer_y6,outer_y7,outer_y8,outer_y9,outer_z1,outer_z2,outer_z3,outer_z4,outer_z5,outer_z6,outer_z7,outer_z8,outer_z9,innerShape_x1,innerShape_x2,innerShape_x3,innerShape_x4,innerShape_x5,innerShape_x6,innerShape_x7,innerShape_x8,innerShape_x9,innerShape_y1,innerShape_y2,innerShape_y3,innerShape_y4,innerShape_y5,innerShape_y6,innerShape_y7,innerShape_y8,innerShape_y9,outer_circle_x1,outer_circle_x2,outer_circle_x3,outer_circle_x4,outer_circle_x5,outer_circle_x6,outer_circle_x7,outer_circle_x8,outer_circle_x9,outer_circle_y1,outer_circle_y2,outer_circle_y3,outer_circle_y4,outer_circle_y5,outer_circle_y6,outer_circle_y7,outer_circle_y8,outer_circle_y9,outerShape_x1,outerShape_x2,outerShape_x3,outerShape_x4,outerShape_x5,outerShape_x6,outerShape_x7,outerShape_x8,outerShape_x9,outerShape_y1,outerShape_y2,outerShape_y3,outerShape_y4,outerShape_y5,outerShape_y6,outerShape_y7,outerShape_y8,outerShape_y9
Part1_E(0.0123)Part3_E(0.415)Part11_E(0.1392),0.123,0.415,1,1,0.1392,0.019,1.25,1.75,1.478899523,1.482922517,1.486379256,1.49388768,1.50655633,1.522785135,1.539066211,1.550784653,1.553019325,0.004570516,0.504078129,1.003638942,1.50312093,2.002487701,2.501773203,3.001056431,3.500436139,4.000005545,-2.470403643,-2.474550499,-2.477417257,-2.485804202,-2.500025253,-2.516519349,-2.530461847,-2.53837591,-2.540743905,0.247138392,0.71630869,1.185585349,1.654727451,2.123709168,2.592629791,3.061623751,3.53077065,4.000005281,1.496756371,1.138529455,0.269280151,-0.705914901,-1.364138335,-1.367858336,-0.712262758,0.271424173,1.14232708,-0.115665911,0.824128276,1.306459194,1.139095063,0.387579589,-0.620266303,-1.381420645,-1.549949272,-1.058650101,1.978744408,1.506566862,0.352434574,-0.945868437,-1.816759841,-1.821280794,-0.954015614,0.355233715,1.512229865,-0.113531046,1.135193888,1.781007022,1.556591236,0.554404687,-0.783111073,-1.797763437,-2.023942619,-1.367021933,2.466789224,1.866974081,0.427863807,-1.162328825,-2.281744583,-2.278243036,-1.196535562,0.438232451,1.883190367,-0.118196197,1.430611035,2.209015225,1.925860107,0.719486254,-0.953781546,-2.220896283,-2.504568859,-1.683746142
Part1_E(0.0123)Part3_E(0.4182)Part11_E(0.2059),0.123,0.4182,1,1,0.2059,0.019,1.25,1.75,1.436393556,1.440548387,1.444333376,1.452972355,1.468078735,1.488171458,1.509190968,1.525015168,1.527975384,0.003824234,0.50347727,1.003210411,1.502834027,2.002280822,2.50158394,3.000855067,3.500262533,4.000009419,-2.427905127,-2.432660261,-2.43565059,-2.445420188,-2.462719084,-2.483471704,-2.501745312,-2.512718455,-2.515649405,0.246830424,0.716076213,1.185504835,1.654726014,2.123685832,2.592531101,3.061473745,3.530655171,4.00001065,1.497611067,1.136947772,0.26928024,-0.701280199,-1.361182078,-1.364965034,-0.708280961,0.271761846,1.141108326,-0.096990152,0.840290395,1.317120679,1.152190722,0.405693466,-0.601051705,-1.35829581,-1.525173901,-1.037765705,1.979851579,1.505079653,0.352407195,-0.941265915,-1.814032182,-1.818671429,-0.950217662,0.355607769,1.511247577,-0.094678691,1.151628465,1.791810232,1.569882262,0.572770734,-0.763815487,-1.774743491,-1.999317848,-1.346177236,2.467804651,1.865055319,0.426435144,-1.155209674,-2.280915822,-2.274156407,-1.191047997,0.43757398,1.879861531,-0.103546541,1.442598154,2.209298242,1.930109864,0.734256545,-0.938047735,-2.198647461,-2.479958729,-1.665384653
Part1_E(0.0123)Part3_E(0.4187)Part11_E(0.1913),0.123,0.4187,1,1,0.1913,0.019,1.25,1.75,1.444018129,1.448133134,1.451845673,1.460256957,1.47486084,1.494133312,1.514121982,1.52903557,1.531833392,0.003944471,0.503570219,1.003269868,1.502866471,2.002300374,2.501605777,3.000887289,3.500296492,4.000008493,-2.435603384,-2.440222164,-2.443192555,-2.452681205,-2.469334396,-2.489176375,-2.506507687,-2.516803501,-2.519611945,0.246889837,0.716119604,1.185513807,1.654717374,2.123683411,2.592548,3.061504998,3.530680839,4.000009326,1.49668906,1.136731488,0.269155394,-0.701918657,-1.361134226,-1.364881876,-0.70875482,0.27155953,1.14080105,-0.100232699,0.837119733,1.314881592,1.149531374,0.402323722,-0.604154174,-1.361836436,-1.528980525,-1.041003674,1.978934572,1.504891969,0.3523002,-0.941930427,-1.813991541,-1.818580785,-0.950678517,0.355407498,1.510931928,-0.097965874,1.148433142,1.789598332,1.567232395,0.569360826,-0.76696175,-1.778315216,-2.003151305,-1.349448466,2.466944658,1.864973778,0.426627632,-1.156451777,-2.280530799,-2.274390915,-1.1918546,0.437585681,1.880035537,-0.106019286,1.440283496,2.209259471,1.929373683,0.73155287,-0.940519442,-2.202109156,-2.483831321,-1.668200153
Part1_E(0.0123)Part3_E(0.4218)Part11_E(0.1149),0.123,0.4218,1,1,0.1149,0.019,1.25,1.75,1.493232147,1.497084747,1.500215044,1.506777977,1.517690307,1.531462712,1.545031859,1.554592496,1.556429531,0.004968742,0.50440134,1.003873585,1.503287225,2.002617947,2.501893782,3.001173503,3.500525027,4.00000382,-2.48516868,-2.48890096,-2.491496664,-2.498793257,-2.510976812,-2.524909181,-2.536455179,-2.542809756,-2.544825177,0.247457875,0.716569498,1.185755331,1.654843849,2.123818921,2.592753776,3.061744987,3.530846442,4.000003322,1.490382383,1.134872777,0.26784894,-0.706363268,-1.361300298,-1.364867762,-0.712206242,0.269753601,1.138251404,-0.121036896,0.816776871,1.300321426,1.132256027,0.380704084,-0.624077163,-1.384449067,-1.553195998,-1.061688757,1.972668381,1.503225871,0.351105564,-0.946545641,-1.81421477,-1.81853164,-0.954056746,0.353614099,1.508341468,-0.119067792,1.127930694,1.775202656,1.550007379,0.547475059,-0.787180715,-1.801151329,-2.027563668,-1.370371597,2.461020182,1.863968866,0.42739703,-1.164757542,-2.27855472,-2.27640582,-1.197455718,0.437149557,1.880576888,-0.121871482,1.425449621,2.209100248,1.924418664,0.714220269,-0.956376367,-2.224214566,-2.508482103,-1.686170758
Part1_E(0.0123)Part3_E(0.4236)Part11_E(0.204),0.123,0.4236,1,1,0.204,0.019,1.25,1.75,1.435004318,1.439082023,1.442763153,1.4511632,1.465846102,1.48535094,1.505718644,1.521018693,1.523875817,0.003825178,0.50346991,1.003190553,1.502807495,2.002257685,2.501573193,3.000859768,3.500275395,4.000008853,-2.426826506,-2.43146419,-2.434366367,-2.443862469,-2.460676231,-2.480829459,-2.498545803,-2.509154526,-2.511994273,0.246912626,0.716142128,1.185544366,1.65475063,2.123710263,2.592562244,3.06150678,3.530676894,4.000010014,1.4937942,1.134311975,0.268496606,-0.700307616,-1.358459423,-1.362141397,-0.707121284,0.270906342,1.138316338,-0.09572691,0.839636624,1.315930532,1.151161374,0.405838016,-0.598632989,-1.354415942,-1.521049697,-1.03445428,1.976290849,1.502671852,0.351684559,-0.940450575,-1.811555526,-1.816073779,-0.949165485,0.35479512,1.50863435,-0.093477021,1.151100747,1.790877038,1.569072068,0.572944932,-0.761542351,-1.771119764,-1.995470855,-1.343073327,2.464427407,1.862731326,0.425900661,-1.154886917,-2.278501481,-2.271779391,-1.190132323,0.4368468,1.877478581,-0.102224096,1.442259011,2.209399584,1.93031373,0.734578707,-0.935743893,-2.195188284,-2.476313655,-1.662328842
Part1_E(0.0123)Part3_E(0.4253)Part11_E(0.1376),0.123,0.4253,1,1,0.1376,0.019,1.25,1.75,1.474110474,1.47799427,1.48126763,1.488358595,1.500326724,1.515645652,1.530985648,1.541996172,1.544088429,0.004558266,0.504058053,1.003605917,1.503083341,2.002457975,2.501760557,3.00106183,3.500449455,4.000004934,-2.466212719,-2.470170671,-2.472865296,-2.480786942,-2.494238162,-2.509830605,-2.522981909,-2.530412586,-2.532642917,0.247292796,0.71643664,1.185676281,1.654795381,2.123770822,2.592691783,3.061678821,3.530802948,4.000004712,1.489492382,1.133378896,0.267743937,-0.703850897,-1.358831311,-1.36237313,-0.709889401,0.269771389,1.136900577,-0.112465933,0.823540298,1.304553828,1.137618446,0.38861654,-0.614838401,-1.373008301,-1.540982904,-1.05143045,1.971979909,1.501853989,0.351011877,-0.944103712,-1.811932548,-1.816239728,-0.951856194,0.353663791,1.507155354,-0.110438134,1.134860203,1.779594517,1.555539306,0.555511864,-0.777954702,-1.789842107,-2.015509391,-1.360198215,2.460367022,1.86246201,0.426753791,-1.161418614,-2.277115498,-2.273562486,-1.19457139,0.436785851,1.878463135,-0.115022381,1.430532294,2.209227001,1.926427747,0.720750944,-0.948690194,-2.213305966,-2.49650986,-1.677096224
Part1_E(0.0123)Part3_E(0.4278)Part11_E(0.1953),0.123,0.4278,1,1,0.1953,0.019,1.25,1.75,1.437711176,1.441714776,1.445287456,1.453406717,1.467544592,1.486235747,1.505645581,1.520138317,1.522845106,0.003885488,0.503511383,1.003207379,1.502806769,2.002252938,2.501577608,3.000879083,3.500300492,4.000008034,-2.429792906,-2.434281388,-2.437111402,-2.446276981,-2.462433625,-2.481721477,-2.498588494,-2.50861362,-2.51132996,0.247000551,0.716210939,1.185578496,1.654765852,2.123727858,2.592593045,3.061545087,3.530704272,4.000008958,1.490619411,1.132321195,0.267873951,-0.699923693,-1.356492868,-1.360087351,-0.706526136,0.270195512,1.136172103,-0.096420929,0.837607289,1.313969349,1.14911093,0.404282982,-0.598434114,-1.353387684,-1.519976497,-1.033684088,1.973301298,1.50085756,0.351113958,-0.940191303,-1.809768142,-1.814177469,-0.948640839,0.35411583,1.506613702,-0.094236173,1.149149821,1.789112385,1.567182639,0.571392058,-0.761468169,-1.770289,-1.994608119,-1.342467008,2.461596447,1.861039226,0.425613022,-1.155266257,-2.276588313,-2.270200786,-1.189875888,0.43633316,1.875863913,-0.102492901,1.440889175,2.209452991,1.930098152,0.733481844,-0.9353126,-2.194418678,-2.475612527,-1.661529745
Part1_E(0.0123)Part3_E(0.4334)Part11_E(0.2206),0.123,0.4334,1,1,0.2206,0.019,1.25,1.75,1.422788453,1.426772975,1.430349071,1.438581945,1.453099763,1.472541476,1.493004643,1.508493258,1.511365572,0.003679412,0.503342751,1.003082059,1.502720509,2.002193081,2.501528194,3.000829348,3.500256756,4.000008986,-2.415087614,-2.419679398,-2.422434621,-2.431765509,-2.448484537,-2.468673643,-2.486553461,-2.497352534,-2.50017654,0.246994757,0.716213712,1.185610397,1.654811072,2.123761969,2.592601064,3.061529844,3.530685071,4.000010556,1.48787401,1.129687202,0.267189507,-0.697704621,-1.353483069,-1.357023548,-0.7043814,0.269564056,1.133515206,-0.089257325,0.842460805,1.316576739,1.152636877,0.410394341,-0.59019863,-1.342715243,-1.508557261,-1.024191249,1.970840538,1.498434766,0.350468202,-0.938106912,-1.807027412,-1.811385904,-0.946642352,0.353529955,1.5041766,-0.087065218,1.15419077,1.79196687,1.57094299,0.577607379,-0.753323121,-1.759856303,-1.983460359,-1.333154252,2.459245081,1.858507548,0.424651732,-1.152718846,-2.274525835,-2.267085939,-1.187421375,0.435469381,1.872822972,-0.096629289,1.444568774,2.209638735,1.931619349,0.738611253,-0.928330139,-2.184371988,-2.464629467,-1.653082364
Part1_E(0.0123)Part3_E(0.443)Part11_E(0.2465),0.123,0.443,1,1,0.2465,0.019,1.25,1.75,1.407913678,1.411825477,1.415322212,1.423464733,1.438005378,1.457715759,1.478714537,1.494795208,1.497753881,0.003500098,0.503191386,1.002961243,1.502630927,2.00212993,2.501481913,3.000790642,3.500225919,4.000009522,-2.400618417,-2.40522359,-2.407826008,-2.417088025,-2.433966456,-2.454571332,-2.473024675,-2.484319255,-2.487177361,0.247058847,0.716273022,1.185678479,1.654880867,2.123819837,2.592636672,3.061541908,3.530682959,4.000011744,1.482646727,1.12537731,0.265980198,-0.694977489,-1.348814112,-1.352235949,-0.701597304,0.268354306,1.129070079,-0.081649157,0.846584718,1.318219957,1.155248548,0.416245787,-0.580790554,-1.330011988,-1.494981718,-1.012985339,1.966058577,1.494482,0.349337616,-0.935615723,-1.802782203,-1.807011564,-0.944070944,0.352392842,1.500062849,-0.079493439,1.158578194,1.794020912,1.573926692,0.58357655,-0.744101802,-1.747557584,-1.970333912,-1.322262898,2.454691464,1.854495126,0.42335325,-1.150123789,-2.270960155,-2.26255609,-1.184512356,0.434127715,1.868295307,-0.090212621,1.447786027,2.20988737,1.933171942,0.743651019,-0.920188265,-2.17255221,-2.451798732,-1.643043567
Part1_E(0.0123)Part3_E(0.4482)Part11_E(0.1145),0.123,0.4482,1,1,0.1145,0.019,1.25,1.75,1.477882713,1.481423932,1.484177445,1.48991762,1.499492682,1.511588005,1.523489393,1.53184637,1.533435467,0.004856288,0.504289554,1.003754612,1.50317452,2.002530268,2.5018437,3.001160451,3.500532872,4.000002961,-2.471249689,-2.474610617,-2.476846319,-2.483240944,-2.493986911,-2.50628553,-2.516447619,-2.521994126,-2.52375675,0.247775222,0.716836659,1.185957496,1.655002196,2.123957807,2.592881851,3.061850213,3.530905039,4.000002623,1.473450822,1.12264668,0.264256103,-0.701073063,-1.3485629,-1.351738756,-0.706278153,0.265929719,1.125450565,-0.112031426,0.816654739,1.296594408,1.129764081,0.384583086,-0.609802604,-1.362841455,-1.530147864,-1.043073074,1.956931005,1.49203201,0.347774578,-0.94195682,-1.802623451,-1.806470863,-0.948648299,0.34998759,1.496388337,-0.110288515,1.128436567,1.772645681,1.548531172,0.551550432,-0.773526844,-1.780697075,-2.005772299,-1.35268028,2.446077971,1.85333603,0.424698931,-1.162010762,-2.267567852,-2.265078892,-1.19237881,0.433732386,1.869259597,-0.113203448,1.426354787,2.20961448,1.926119636,0.718405191,-0.94312699,-2.204577476,-2.487553043,-1.669058709
Part1_E(0.0123)Part3_E(0.4487)Part11_E(0.1405),0.123,0.4487,1,1,0.1405,0.019,1.25,1.75,1.459779843,1.463395909,1.466347408,1.472749961,1.483604531,1.49752604,1.511471995,1.521471115,1.523351953,0.004430797,0.503933662,1.003477282,1.502962861,2.002363291,2.501703936,3.001043402,3.500454318,4.000004109,-2.453119349,-2.456763776,-2.459147313,-2.466312364,-2.478569663,-2.492810132,-2.504816752,-2.511576415,-2.513591796,0.247556549,0.71665741,1.185840162,1.65492212,2.123883308,2.592798397,3.061768633,3.530853777,4.000004033,1.474811975,1.122741521,0.264646674,-0.699126399,-1.347668369,-1.350862441,-0.704615112,0.266478381,1.125767556,-0.104044559,0.823971345,1.301730146,1.135926332,0.392569398,-0.601821866,-1.353521282,-1.520206479,-1.034602554,1.958345637,1.492118336,0.348142804,-0.939991841,-1.801772868,-1.805666225,-0.947038907,0.350543897,1.496766338,-0.102210622,1.135843856,1.77779537,1.554737545,0.559640636,-0.76547799,-1.771363629,-1.995832885,-1.344177271,2.447423782,1.853146389,0.424379449,-1.158806693,-2.267541569,-2.263576974,-1.18998209,0.433811631,1.868544826,-0.107051589,1.431645404,2.209679149,1.928035468,0.724834431,-0.936703368,-2.195576366,-2.477593557,-1.661678412
Part1_E(0.0123)Part3_E(0.4534)Part11_E(0.1997),0.123,0.4534,1,1,0.1997,0.019,1.25,1.75,1.424885777,1.42859173,1.431789055,1.439088148,1.451855522,1.468756296,1.486296681,1.499366471,1.501781527,0.003781185,0.503398766,1.003075035,1.502672229,2.002143735,2.501515798,3.000869235,3.500321142,4.000006609,-2.418269608,-2.422376412,-2.424852812,-2.433100218,-2.447751953,-2.465278851,-2.480594843,-2.48966255,-2.492098879,0.247301081,0.716457802,1.185747344,1.654887544,2.123840127,2.592711826,3.061655501,3.530771259,4.000007571,1.474816308,1.12102048,0.26456364,-0.695126949,-1.344683905,-1.34788751,-0.701082976,0.266648902,1.124300589,-0.088210886,0.837400421,1.310604383,1.146814123,0.407733039,-0.585321721,-1.333551269,-1.498851455,-1.016577813,1.958610428,1.490523859,0.348052511,-0.93605473,-1.799025834,-1.802970686,-0.943679378,0.350754122,1.495530084,-0.086248284,1.149520093,1.786846129,1.565834757,0.575013717,-0.748945173,-1.751536709,-1.974663373,-1.326230621,2.447655453,1.851067685,0.423125317,-1.152808502,-2.266391418,-2.25968344,-1.185222148,0.433165507,1.865373916,-0.094644876,1.441447386,2.209924642,1.931607349,0.737163923,-0.923204472,-2.176461477,-2.456502318,-1.645870175
Part1_E(0.0123)Part3_E(0.4539)Part11_E(0.2466),0.123,0.4539,1,1,0.2466,0.019,1.25,1.75,1.404211136,1.40799558,1.411329565,1.41910864,1.433012522,1.451845699,1.471878027,1.487185324,1.489989973,0.00347533,0.503157787,1.002912655,1.502575634,2.00208256,2.501455786,3.000790571,3.500241465,4.000008688,-2.397450186,-2.401875736,-2.404337754,-2.413185585,-2.429340809,-2.449059375,-2.466693726,-2.477454932,-2.480174818,0.247185612,0.716375203,1.185741163,1.654920693,2.123858359,2.592684154,3.06159155,3.53071556,4.000010795,1.476127983,1.120808281,0.264640191,-0.693163637,-1.344046254,-1.347301854,-0.69948898,0.266904044,1.124256238,-0.07892794,0.845938015,1.316489513,1.153866657,0.417029682,-0.576071465,-1.322677659,-1.487183598,-1.006690609,1.959988967,1.490308101,0.34810159,-0.934073121,-1.798445286,-1.802476148,-0.942154253,0.351017626,1.495564889,-0.076869906,1.158159649,1.792739921,1.572929933,0.584422219,-0.739628231,-1.740665859,-1.963016521,-1.316324612,2.448935772,1.850472137,0.422396522,-1.149355431,-2.266778808,-2.258356236,-1.182780289,0.432865969,1.864121159,-0.087508989,1.447580833,2.210067659,1.933646739,0.744636512,-0.915769657,-2.165965426,-2.444828201,-1.637264283
Part1_E(0.0123)Part3_E(0.4631)Part11_E(0.2478),0.123,0.4631,1,1,0.2478,0.019,1.25,1.75,1.400778092,1.404462758,1.407671337,1.415172232,1.428594798,1.446774208,1.466096314,1.480842506,1.483534579,0.003445914,0.503123618,1.002869308,1.502529183,2.002043479,2.501433385,3.000787955,3.500251021,4.000008101,-2.394444557,-2.398734577,-2.401085248,-2.40961756,-2.425231677,-2.444295229,-2.461331606,-2.471708246,-2.474324936,0.24728408,0.716455147,1.185792161,1.654954614,2.123890426,2.592721472,3.061629108,3.530739699,4.000010144,1.470929116,1.117135846,0.263562607,-0.691670378,-1.340215532,-1.343342304,-0.697771849,0.265743231,1.120395028,-0.076563662,0.845585967,1.315209856,1.152890961,0.417841388,-0.572107691,-1.316585676,-1.480703412,-1.001451473,1.955151711,1.486952153,0.347106566,-0.932796581,-1.794961498,-1.798838529,-0.940592577,0.349917154,1.491958913,-0.074580803,1.157993683,1.791821205,1.572264231,0.58528699,-0.735858862,-1.734928115,-1.956921618,-1.311370068,2.444348047,1.847243146,0.421611768,-1.148671942,-2.263436633,-2.254971285,-1.181348343,0.431846066,1.860749844,-0.085197572,1.447551786,2.210215366,1.934066805,0.745576492,-0.912079408,-2.160477957,-2.439008979,-1.632460395
Part1_E(0.0123)Part3_E(0.4632)Part11_E(0.2446),0.123,0.4632,1,1,0.2446,0.019,1.25,1.75,1.401988597,1.405667218,1.408866976,1.416338259,1.429689097,1.447744135,1.466903612,1.481502341,1.484168682,0.003462779,0.503136611,1.00287753,1.502533419,2.002045709,2.501435921,3.000792205,3.500255877,4.000007962,-2.395671413,-2.399940305,-2.402292829,-2.410787959,-2.426306116,-2.445227881,-2.462112698,-2.472377586,-2.474975845,0.247291024,0.716460013,1.185792,1.654951865,2.123888712,2.592722906,3.061633111,3.530743326,4.000009923,1.470777004,1.117099044,0.26354577,-0.691766563,-1.340196252,-1.343318003,-0.697842189,0.265714427,1.120346386,-0.077101511,0.845054548,1.314828547,1.152442747,0.417280357,-0.572620526,-1.317168393,-1.481329928,-1.001985801,1.955000566,1.486919942,0.347092561,-0.932896879,-1.794943566,-1.798813117,-0.940660838,0.349888682,1.491908943,-0.075125385,1.157458734,1.791444504,1.571817851,0.584720013,-0.736378328,-1.735515407,-1.957552031,-1.311909317,2.444206651,1.847238333,0.421648522,-1.148872117,-2.263360969,-2.255001065,-1.181475165,0.43185344,1.86078279,-0.085603121,1.447175741,2.210208108,1.933949168,0.745130348,-0.912483574,-2.161045471,-2.439644824,-1.632921392
Part1_E(0.0123)Part3_E(0.4634)Part11_E(0.1951),0.123,0.4634,1,1,0.1951,0.019,1.25,1.75,1.423252314,1.426840613,1.429884452,1.436817155,1.448927578,1.464915521,1.481447136,1.493710333,1.495970198,0.003791767,0.50339767,1.003056641,1.502644208,2.002119161,2.501506107,3.000878025,3.50033882,4.000005879,-2.417126088,-2.421052379,-2.423401829,-2.431231448,-2.445129999,-2.461720864,-2.476164916,-2.484663385,-2.486960726,0.247427873,0.716561094,1.185813579,1.65493177,2.123881739,2.592759881,3.06170361,3.530802047,4.000006717,1.468949753,1.116982784,0.263354006,-0.693693263,-1.340545247,-1.343606818,-0.699371814,0.265331148,1.120040629,-0.08664371,0.836051543,1.308500027,1.144924231,0.407589289,-0.581991881,-1.328046451,-1.492999605,-1.011907919,1.953134204,1.486833893,0.346935854,-0.934860329,-1.795262707,-1.799034482,-0.942132145,0.349501609,1.491542596,-0.084772867,1.148365659,1.785135997,1.564280176,0.574917435,-0.745835122,-1.746420203,-1.969231972,-1.321875005,2.442462481,1.847588608,0.422332641,-1.1524412,-2.262676167,-2.256118614,-1.18392271,0.432066068,1.861791119,-0.092881519,1.440763113,2.210073585,1.931843536,0.737379258,-0.919958622,-2.171570744,-2.451371369,-1.64152422
Part1_E(0.0123)Part3_E(0.4641)Part11_E(0.1953),0.123,0.4641,1,1,0.1953,0.019,1.25,1.75,1.422892775,1.426474121,1.429509611,1.436424394,1.448505406,1.464455736,1.480949001,1.493183713,1.495437653,0.003788227,0.503394181,1.003052984,1.502640725,2.002116372,2.50150441,3.000877477,3.500339004,4.000005852,-2.416798205,-2.420716222,-2.423057622,-2.430867351,-2.444734116,-2.461288507,-2.475701115,-2.484180657,-2.486472089,0.247434588,0.716566671,1.185817575,1.654934765,2.12388443,2.592762551,3.061705964,3.530803429,4.000006693,1.468570178,1.116708473,0.263274138,-0.69357236,-1.340257412,-1.343310047,-0.699236626,0.265246172,1.119753686,-0.086427163,0.836062302,1.308428379,1.144881048,0.407690502,-0.581656744,-1.327545433,-1.492465894,-1.011474976,1.95278177,1.486582986,0.346861931,-0.934755342,-1.795000893,-1.798762046,-0.942008842,0.349421138,1.491274979,-0.084561305,1.148390807,1.785091109,1.564260177,0.575023254,-0.745513954,-1.745945357,-1.968726825,-1.321462972,2.442128053,1.84734793,0.422271235,-1.152374568,-2.262429024,-2.255861372,-1.183805202,0.431989209,1.861535483,-0.09267727,1.440790606,2.210085182,1.931884232,0.73748297,-0.919650759,-2.171115613,-2.450886163,-1.641128368
Part1_E(0.0123)Part3_E(0.4762)Part11_E(0.1604),0.123,0.4762,1,1,0.1604,0.019,1.25,1.75,1.435732062,1.439115635,1.441843629,1.44788232,1.458262318,1.471721078,1.485345409,1.495213983,1.497039843,0.004087851,0.503630586,1.003211984,1.502740326,2.002188781,2.501579083,3.000965201,3.500417012,4.000003972,-2.430305653,-2.433783987,-2.435921158,-2.442710079,-2.454542368,-2.468437901,-2.480274361,-2.48701679,-2.48894714,0.247717051,0.71679506,1.185954518,1.65501835,2.123965411,2.592865907,3.061816819,3.530877324,4.000004219,1.460561918,1.111928765,0.26165281,-0.693342746,-1.335897853,-1.338764104,-0.69844123,0.263373084,1.114577749,-0.091323935,0.828217899,1.301518229,1.137393352,0.400746246,-0.5844381,-1.328871299,-1.493921488,-1.013091285,1.945191954,1.482220535,0.345369185,-0.934822633,-1.791050062,-1.794564339,-0.94136225,0.347619388,1.48637028,-0.089635267,1.140706624,1.778639921,1.557137978,0.56805638,-0.748605208,-1.747734585,-1.970671133,-1.323470301,2.434938144,1.843567074,0.421750327,-1.154516992,-2.257829769,-2.252708409,-1.184127097,0.430781626,1.858052901,-0.095746643,1.435574509,2.210178934,1.9306367,0.732323147,-0.921179433,-2.172880985,-2.453194176,-1.642174582
Part1_E(0.0123)Part3_E(0.4846)Part11_E(0.1252),0.123,0.4846,1,1,0.1252,0.019,1.25,1.75,1.452402251,1.455615768,1.458036737,1.463145971,1.471764954,1.482734224,1.493591762,1.501251376,1.502681089,0.004518313,0.503986525,1.003481677,1.502940161,2.002345606,2.501715302,3.001086614,3.500503416,4.0000025,-2.4474455,-2.450503962,-2.452412684,-2.458131533,-2.467896788,-2.479156591,-2.488506397,-2.493624423,-2.495207102,0.248031526,0.71705489,1.186130287,1.655141854,2.124077644,2.592985716,3.061930237,3.530947571,4.000002379,1.454363972,1.108488217,0.260271988,-0.694079541,-1.333341301,-1.336089653,-0.69868829,0.261754505,1.110764903,-0.098351723,0.819431497,1.294282823,1.129313617,0.39229885,-0.590003285,-1.333998854,-1.499393267,-1.018047747,1.939260373,1.479071378,0.344085234,-0.935770866,-1.788757882,-1.792100801,-0.941690312,0.346046282,1.482719902,-0.096823247,1.131993356,1.771712015,1.549289236,0.559550132,-0.754412581,-1.75318759,-1.976479319,-1.328711197,2.429308694,1.841018187,0.421468824,-1.157490377,-2.254712343,-2.251285976,-1.185491995,0.429839591,1.855890696,-0.100637037,1.429636097,2.210227331,1.928883045,0.725854929,-0.925132143,-2.178145762,-2.459248878,-1.64621185
Part1_E(0.0123)Part3_E(0.4856)Part11_E(0.192),0.123,0.4856,1,1,0.192,0.019,1.25,1.75,1.416622253,1.419984016,1.42274587,1.42902688,1.440003571,1.454462376,1.469352076,1.480336243,1.482345684,0.00375953,0.503353824,1.002992445,1.50257212,2.002059456,2.501475607,3.000880946,3.500359733,4.00000479,-2.411487076,-2.415099892,-2.417202093,-2.42429722,-2.436922809,-2.451972132,-2.465015932,-2.472624167,-2.474687747,0.247661168,0.716753513,1.18594517,1.655025722,2.123967279,2.592850037,3.061787836,3.530853725,4.000005517,1.457168139,1.108694866,0.260901263,-0.690442145,-1.331967143,-1.334754901,-0.695622239,0.262689979,1.111343154,-0.082069855,0.834539277,1.305029775,1.142075389,0.408664603,-0.573819748,-1.315186607,-1.479313106,-1.000903995,1.942161941,1.479255796,0.344668349,-0.932094617,-1.787462258,-1.790902459,-0.938729639,0.346995248,1.483415714,-0.080367721,1.147270551,1.782475255,1.562125451,0.576111526,-0.738098352,-1.734352299,-1.956406406,-1.311507876,2.432055464,1.840437933,0.420615086,-1.151163878,-2.255108711,-2.248625648,-1.180894961,0.429789193,1.854303911,-0.088207886,1.440322551,2.21039627,1.932637284,0.738930652,-0.912211761,-2.160012702,-2.439150706,-1.631361055
